estimator,from_cache,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,raw_prompt,_raw_turns,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r-plus,True,"صرح هو قائلاً، "" سوف نسعى جاهدين لخفض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلى الإجمالي بهامش ملحوظ بحلول عام 1441ه عما كان عليه مستوى عام 1426ه "".","['سنسعى لتخفيض انبعاثات ثاني أكسيد الكربون لكل وحدة من الناتج المحلي الإجمالي بهامش ملحوظ بحلول عام 2020 من مستوى عام 2005،"" قال هو.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0b550>,50.845923169596595,59.1821902962258,0.0,0.1470404863357544,0.0,0.7993519778829068,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\n""We will endeavour to cut carbon dioxide emissions per unit of GDP by a notable margin by 2020 from the 2005 level,"" Hu said.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,يقع منتزه كروغر الوطني (KNP) في شمال شرق جنوب إفريقيا، ويمتد بمحاذاة حدود موزمبيق شرقاً، وزيمبابوي شمالاً، ويحدّه جنوباً نهر كروكودايل.,['يقع متنزه كروجر الوطني في شمال شرق جنوب أفريقيا، ويحده من الشرق حدود موزمبيق، ومن الشمال حدود زيمبابوي، أما حدوده الجنوبية فيشكلها نهر كروكودايل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0b460>,30.43180522622132,47.20351740972447,1.0075119274949307e-05,0.004721774719655514,0.0021337568759918213,0.027761002274928614,5.9235229488553524e-05,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe Kruger National Park (KNP) lies in the north-east of South Africa and runs along the border of Mozambique in the east, Zimbabwe in the north, and the southern border is the Crocodile River.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,التسوق في السوق الحرة فرصة لشراء بضائع معفاة من الضرائب والرسوم في أماكن محددة.,['التسوق المعفى من الرسوم الجمركية هو فرصة لشراء سلع معفاة من الضرائب والرسوم في أماكن معينة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0b3d0>,42.65506545827788,60.4221696614618,0.0,0.03189468756318092,0.0,0.9623908614739776,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nDuty free shopping is the opportunity to buy goods exempted from taxes and excises at certain locations.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,وبما أن مونتيفيديو تقع جنوب خط الاستواء، فإن فصل الصيف يكون هناك عندما يكون الشتاء في نصف الكرة الأرضية الشمالي والعكس صحيح.,['بما أن مونتيفيديو تقع جنوب خط الاستواء، فإن فصل الصيف فيها يكون في فصل الشتاء في نصف الكرة الشمالي والعكس صحيح.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0b370>,71.47882714185101,75.81224090644822,0.0009461033837299404,0.11111047863960266,0.008514978922903538,0.6128919878974557,0.005218762358963285,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nSince Montevideo is south of the Equator, it is summer there when it's winter in the Northern Hemisphere and vice versa.\nTranslation:""}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,جزيرة إن مدغشقر هي الأكبر على الإطلاق، وهي قارةٌ مستقلةٌ عندما يتعلّق الأمر بالحياةِ البريةِ.,['مدغشقر هي أكبر دولة بمراحل فيما يتعلق بالحياة البرية، وهي قارة بحد ذاتها.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0b0a0>,20.64887910053241,31.19602070134761,0.0007152699467237456,0.23829370737075806,0.0030016317032277584,0.3634757317486219,0.0010910202797705718,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nMadagascar is by far the biggest, and a continent on its own when it comes to wildlife.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,غوما هي مدينة سياحية في جمهورية الكونغو الديمقراطية تقع في أقصى الشرق بالقرب من رواندا.,['جوما هي مدينة سياحية في جمهورية الكونغو الديمقراطية في أقصى الشرق بالقرب من رواندا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0be80>,85.5730922134173,89.833394090831,3.106677632890584e-05,0.019882960245013237,0.0015624824445694685,0.08862865064293146,0.00013848071071546095,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nGoma is a tourist city of the Democratic Republic of Congo in the extreme east near Rwanda.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,إنها تستعمل تقنية مرتبطة بالأقمار الاصطناعية بخلاف التقنية القديمة التي تستعمل راداراً أرضياً للسماح للمراقبين الجويين بتحديد مكان طائرة بدقة أعلى وتزود الطيارين بمعلومات محددة أكثر.,['تستخدم هذه التقنية الأقمار الصناعية بدلاً من تقنية الرادار الأرضي القديمة، مما يسمح لمراقبي الحركة الجوية بتحديد موقع الطائرات بدقة أكبر وتزويد الطيارين بمعلومات أكثر دقة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0bf10>,11.53399416063477,39.861645248140626,0.0,0.00751576479524374,0.0,0.9633418377488852,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nIt uses satellite-based technology as opposed to older ground-radar-based technology to allow air traffic controllers to pinpoint aircraft with greater precision and give pilots more accurate information.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,"كان طابعه رقم 1000 ""الأعمال العظيمة التي قام بها الملوك السويديون"" من قبل ديفيد كلوكر إهرنشترال في سنة 1421ه، واللي تم إدراجها في موسوعة غينيس للأرقام القياسية العالمية.","['كانت الطوابع الألف التي يمتلكها هي طابع ""الأعمال العظيمة للملوك السويديين"" الرائع، الذي صممه ديفيد كلوكر إيرينسترال في عام 2000، والذي تم إدراجه في موسوعة غينيس للأرقام القياسية.']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0be50>,40.501137525765614,51.10016669316221,0.0,0.02735019102692604,0.0,0.4176871608942747,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nHis 1,000th stamp was the magnificent ""Great Deeds by Swedish Kings"" by David Klöcker Ehrenstrahl in 2000, which is listed in the Guinness Book of World Records.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,عيد الميلاد هو أحد أهم أعياد المسيحية، ويُحتفَل به كعيد ميلاد المسيح.,['عيد الميلاد هو أحد أهم الأعياد في المسيحية، ويحتفل به كميلاد يسوع.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0ba00>,35.41059576240447,56.735392725673265,0.0,0.004440531134605408,0.0,0.03720792511012405,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nChristmas is one of the most important holidays of Christianity, and is celebrated as the birthday of Jesus.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,"""هذا لن يكون وداعاً. هذا هو إغلاق فصل وبداية فصل جديد.""","['""هذا ما راح يكون وداع. هذا إغلاق فصل وفتح فصل جديد.""']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0bb50>,29.040304905772032,52.86592490174657,0.016603797405381204,0.03917548805475235,0.4238312840461731,0.9325876312796026,0.395259813250813,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\n""This is not going to be goodbye. This is the closing of one chapter and the opening of a new one.""\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,كانت السلطة المركزية للكنيسة في روما لأكثر من ألف عام، وقد أدى هذا التركيز للسلطة والمال إلى تساؤل الكثيرين عن مدى الوفاء بمتطلبات العقيدة.,['لقد كانت السلطة المركزية للكنيسة في روما لأكثر من ألف عام، وهذا التركيز للسلطة والمال دفع الكثيرين إلى التساؤل عما إذا كان هذا المبدأ يتم الوفاء به.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0ba30>,56.909773550562385,66.89160030841317,0.0,0.06162834167480469,0.0,0.4799262806773186,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThe central authority of the church had been in Rome for over a thousand years and this concentration of power and money led many to question whether this tenet was being met.\nTranslation:'}]}]",,sau,False,None,None,None
Blobheart:command-r-plus,True,"حصلت ""آنا يوكيمسن"" ممثلة هولندا على المركز التاسع في فئة ترتيب السيدات في ""سوبر-جي"" يوم أمس، واحتلت فنلندا مع ""كاتيا سارينن"" المركز العاشر في نفس الحدث.",['تشمل هولندا، مع آنا جوشيمسين التي احتلت المركز التاسع في فئة الوقوف للسيدات في سباق السوبر جي أمس، وفنلندا مع كاتيا سآرينين التي احتلت المركز العاشر في نفس الحدث.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5a0ba60>,32.241178137408326,49.140154479140044,0.0,0.009600197896361351,0.0,0.1081402946729213,0.0,nan,"[{'role': 'User', 'content': [{'type': 'text', 'text': ""Translate from English into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nThey include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.\nTranslation:""}]}]",,sau,False,None,None,None
